artifact_id,release_id,version,timestamp,popularity,all_dependency,compile_dependency,git_url,project_owner,project_name,api_url,mandatory_language,pom_exist,versions
icu.easyj.sdk:easyj-s3-service-sdk,icu.easyj.sdk:easyj-s3-service-sdk:0.7.8,0.7.8,1720587852000,1,2,2,https://github.com/easyj-projects/easyj,easyj-projects,easyj,https://api.github.com/repos/easyj-projects/easyj/languages,Java,True,"[{'name': '0.2.8', 'ts': 1646106531000}, {'name': '0.7.8', 'ts': 1720587852000}, {'name': '0.7.7', 'ts': 1706864478000}, {'name': '0.2.5', 'ts': 1639685676000}, {'name': '0.2.9', 'ts': 1646297044000}, {'name': '0.7.5-for-springboot3', 'ts': 1670409090000}, {'name': '0.2.4', 'ts': 1639387380000}, {'name': '0.6.7', 'ts': 1656064548000}, {'name': '0.2.3', 'ts': 1638769089000}, {'name': '0.6.6', 'ts': 1655798854000}, {'name': '0.6.2', 'ts': 1654833329000}, {'name': '0.2.2', 'ts': 1636510635000}, {'name': '0.6.0', 'ts': 1654577543000}, {'name': '0.6.3', 'ts': 1655103458000}, {'name': '0.6.9', 'ts': 1656393277000}, {'name': '0.6.1', 'ts': 1654586281000}, {'name': '0.6.8', 'ts': 1656065420000}, {'name': '0.6.4', 'ts': 1655346507000}, {'name': '0.6.5', 'ts': 1655709015000}, {'name': '0.5.7', 'ts': 1654149512000}, {'name': '0.5.9', 'ts': 1654570387000}, {'name': '0.5.3', 'ts': 1653896967000}, {'name': '0.5.1', 'ts': 1653668490000}, {'name': '0.5.6', 'ts': 1653975931000}, {'name': '0.5.4', 'ts': 1653911454000}, {'name': '0.5.8', 'ts': 1654498926000}, {'name': '0.5.2', 'ts': 1653753421000}, {'name': '0.5.0', 'ts': 1653637345000}, {'name': '0.5.5', 'ts': 1653962217000}, {'name': '0.4.8', 'ts': 1653565744000}, {'name': '0.4.9', 'ts': 1653629819000}, {'name': '0.4.4', 'ts': 1653547521000}, {'name': '0.4.5', 'ts': 1653553254000}, {'name': '0.4.0', 'ts': 1653396059000}, {'name': '0.4.2', 'ts': 1653475514000}, {'name': '0.4.3', 'ts': 1653541043000}, {'name': '0.4.7', 'ts': 1653558148000}, {'name': '0.4.6', 'ts': 1653555049000}, {'name': '0.4.1', 'ts': 1653409413000}, {'name': '0.7.5', 'ts': 1660789082000}, {'name': '0.7.6', 'ts': 1689674071000}, {'name': '0.7.3', 'ts': 1656640698000}, {'name': '0.7.4', 'ts': 1657193790000}, {'name': '0.7.2', 'ts': 1656561136000}, {'name': '0.7.1', 'ts': 1656418022000}, {'name': '0.7.0', 'ts': 1656406182000}, {'name': '0.3.0', 'ts': 1646299029000}, {'name': '0.3.9', 'ts': 1653067018000}, {'name': '0.3.5', 'ts': 1647717454000}, {'name': '0.3.6', 'ts': 1647885789000}, {'name': '0.3.8', 'ts': 1649257484000}, {'name': '0.3.7', 'ts': 1647919216000}, {'name': '0.3.3', 'ts': 1646380367000}, {'name': '0.3.2', 'ts': 1646323561000}, {'name': '0.3.4', 'ts': 1647493130000}, {'name': '0.3.1', 'ts': 1646311335000}, {'name': '0.2.6', 'ts': 1642047569000}, {'name': '0.2.7', 'ts': 1644473464000}]"
com.azure.resourcemanager:azure-resourcemanager-devhub,com.azure.resourcemanager:azure-resourcemanager-devhub:1.0.0-beta.2,1.0.0-beta.2,1684300182000,0,9,2,https://github.com/Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,https://api.github.com/repos/Azure/azure-sdk-for-java/languages,Java,True,"[{'name': '1.0.0-beta.2', 'ts': 1684300182000}, {'name': '1.0.0-beta.1', 'ts': 1664167849000}]"
com.github.thiagolocatelli:parse4j,com.github.thiagolocatelli:parse4j:1.4,1.4,1425308968000,0,8,5,git@github.com:thiagolocatelli/parse4j.git,thiagolocatelli,parse4j,https://api.github.com/repos/thiagolocatelli/parse4j/languages,Java,True,"[{'name': '1.1', 'ts': 1395337531000}, {'name': '1.2', 'ts': 1395843137000}, {'name': '1.3', 'ts': 1395949773000}, {'name': '1.0', 'ts': 1393266959000}, {'name': '1.4', 'ts': 1425308968000}]"
com.lightstreamer:ls-adapter-remote,com.lightstreamer:ls-adapter-remote:1.7.0,1.7.0,1689237919000,0,3,2,https://github.com/Lightstreamer/Lightstreamer-lib-adapter-java-remote,Lightstreamer,Lightstreamer-lib-adapter-java-remote,https://api.github.com/repos/Lightstreamer/Lightstreamer-lib-adapter-java-remote/languages,Java,True,"[{'name': '1.4.1', 'ts': 1621868554000}, {'name': '1.4.0', 'ts': 1591713302000}, {'name': '1.7.0', 'ts': 1689237919000}, {'name': '1.6.0', 'ts': 1663666284000}, {'name': '1.5.0', 'ts': 1631191757000}]"
com.guokr:stan-cn-nlp,com.guokr:stan-cn-nlp:0.0.4,0.0.4,1397813728000,0,5,4,https://github.com/guokr/stan-cn-nlp,guokr,stan-cn-nlp,https://api.github.com/repos/guokr/stan-cn-nlp/languages,Java,True,"[{'name': '0.0.1', 'ts': 1355656079000}, {'name': '0.0.4', 'ts': 1397813728000}, {'name': '0.0.2', 'ts': 1357590252000}, {'name': '0.0.3', 'ts': 1382342844000}]"
io.github.orionlibs:orion-docx,io.github.orionlibs:orion-docx:1.0.0,1.0.0,1724432468000,0,1,1,https://github.com/orionlibs/orion-docx,orionlibs,orion-docx,https://api.github.com/repos/orionlibs/orion-docx/languages,Java,True,"[{'name': '1.0.0', 'ts': 1724432468000}]"
dev.javatools:json-utils,dev.javatools:json-utils:1.0.1,1.0.1,1612835330000,0,8,8,https://github.com/dev-java-tools/json-utils/tree/master,dev-java-tools,json-utils,https://api.github.com/repos/dev-java-tools/json-utils/languages,Java,True,"[{'name': '1.0.1', 'ts': 1612835330000}, {'name': '0.0.5', 'ts': 1609784306000}, {'name': '0.0.1', 'ts': 1609747608000}]"
com.syncthemall:boilerpipe,com.syncthemall:boilerpipe:1.2.2,1.2.2,1392418755000,0,2,2,https://github.com/vanduynslagerp/boilerpipe,vanduynslagerp,boilerpipe,https://api.github.com/repos/vanduynslagerp/boilerpipe/languages,Java,True,"[{'name': '1.2.1', 'ts': 1366351630000}, {'name': '1.2.2', 'ts': 1392418755000}]"
org.graphfoundation.ongdb:ongdb-geequel,org.graphfoundation.ongdb:ongdb-geequel:1.0.5,1.0.5,1698421951000,25,41,18,https://github.com/graphfoundation/ongdb,graphfoundation,ongdb,https://api.github.com/repos/graphfoundation/ongdb/languages,Java,True,"[{'name': '1.0.4', 'ts': 1659715027000}, {'name': '1.0.5', 'ts': 1698421951000}, {'name': '1.0.0', 'ts': 1625087654000}, {'name': '1.0.2', 'ts': 1655239419000}, {'name': '1.0.1', 'ts': 1649372202000}, {'name': '1.0.3', 'ts': 1656695670000}, {'name': '1.0.0-beta01', 'ts': 1617039333000}]"
uk.bl.wa.sentimentalj:sentimentalj,uk.bl.wa.sentimentalj:sentimentalj:1.0.2,1.0.2,1367273620000,0,2,2,git@github.com:ukwa/SentimentalJ.git,ukwa,SentimentalJ,https://api.github.com/repos/ukwa/SentimentalJ/languages,Java,True,"[{'name': '1.0.1', 'ts': 1364169679000}, {'name': '1.0.2', 'ts': 1367273620000}]"
org.eclipse.jetty:jetty-eventsource-servlet,org.eclipse.jetty:jetty-eventsource-servlet:1.0.0,1.0.0,1333988475000,0,5,1,https://github.com/jetty-project/jetty-eventsource-servlet,jetty-project,jetty-eventsource-servlet,https://api.github.com/repos/jetty-project/jetty-eventsource-servlet/languages,Java,True,"[{'name': '1.0.0', 'ts': 1333988475000}]"
com.neovisionaries:nv-cipher,com.neovisionaries:nv-cipher:1.4,1.4,1607688260000,0,2,1,git@github.com:TakahikoKawasaki/nv-cipher.git,TakahikoKawasaki,nv-cipher,https://api.github.com/repos/TakahikoKawasaki/nv-cipher/languages,Java,True,"[{'name': '1.3', 'ts': 1398877419000}, {'name': '1.0', 'ts': 1394607762000}, {'name': '1.1', 'ts': 1394627776000}, {'name': '1.2', 'ts': 1394640821000}, {'name': '1.4', 'ts': 1607688260000}]"
org.restfeeds:restfeed-server-spring,org.restfeeds:restfeed-server-spring:0.0.1,0.0.1,1578514393000,0,7,4,http://github.com/rest-feeds/restfeed-server-spring/tree/master,rest-feeds,restfeed-server-spring,https://api.github.com/repos/rest-feeds/restfeed-server-spring/languages,Java,True,"[{'name': '0.0.1', 'ts': 1578514393000}]"
dev.mccue:guava,dev.mccue:guava:33.2.0,33.2.0,1716314081000,0,13,13,http://github.com/bowbahdoe/guava/tree/main,bowbahdoe,guava,https://api.github.com/repos/bowbahdoe/guava/languages,Java,True,"[{'name': '33.2.0', 'ts': 1716314081000}, {'name': '33.1.0', 'ts': 1713629168000}, {'name': '0.0.5', 'ts': 1713578076000}, {'name': '0.0.4', 'ts': 1697669017000}, {'name': '0.0.2', 'ts': 1690820991000}, {'name': '0.0.3', 'ts': 1691036227000}, {'name': '0.0.1', 'ts': 1690819812000}]"
com.vzornic.pgjsonb:pgjsonb,com.vzornic.pgjsonb:pgjsonb:1.2.0,1.2.0,1634938953000,0,5,3,https://github.com/vzornic/pg-jsonb,vzornic,pg-jsonb,https://api.github.com/repos/vzornic/pg-jsonb/languages,Java,True,"[{'name': '1.2.0', 'ts': 1634938953000}, {'name': '1.1.0', 'ts': 1568324214000}, {'name': '1.0.0', 'ts': 1567976823000}, {'name': '0.0.1', 'ts': 1565800223000}]"
science.aist:jack,science.aist:jack:2.3.1,2.3.1,1611904155000,0,6,1,https://github.com/FHOOEAIST/jack,FHOOEAIST,jack,https://api.github.com/repos/FHOOEAIST/jack/languages,Java,True,"[{'name': '2.1.0', 'ts': 1602581589000}, {'name': '2.0.0', 'ts': 1600865641000}, {'name': '2.3.0', 'ts': 1608563448000}, {'name': '2.3.1', 'ts': 1611904155000}, {'name': '2.2.0', 'ts': 1605085778000}]"
network.oxalis:pkix-ocsp,network.oxalis:pkix-ocsp:1.0.0-RC1,1.0.0-RC1,1656744940000,0,4,1,https://github.com/OxalisCommunity/pkix-ocsp,OxalisCommunity,pkix-ocsp,https://api.github.com/repos/OxalisCommunity/pkix-ocsp/languages,Java,True,"[{'name': '1.0.0-RC1', 'ts': 1656744940000}]"
com.helger.peppol:peppol-reporting,com.helger.peppol:peppol-reporting:3.0.1,3.0.1,1723461453000,0,10,6,https://github.com/phax/peppol-reporting/peppol-reporting,phax,peppol-reporting,https://api.github.com/repos/phax/peppol-reporting/languages,Java,True,"[{'name': '3.0.1', 'ts': 1723461453000}, {'name': '3.0.0', 'ts': 1719567390000}, {'name': '2.2.2', 'ts': 1706515701000}, {'name': '2.2.3', 'ts': 1709636621000}, {'name': '2.2.5', 'ts': 1711721704000}, {'name': '2.2.4', 'ts': 1711025389000}, {'name': '2.2.0', 'ts': 1701984602000}, {'name': '2.2.1', 'ts': 1704038302000}, {'name': '2.1.4', 'ts': 1697104885000}, {'name': '2.1.5', 'ts': 1698930307000}, {'name': '2.1.6', 'ts': 1699614205000}, {'name': '2.0.0', 'ts': 1689941661000}, {'name': '2.1.0', 'ts': 1694356082000}, {'name': '2.1.1', 'ts': 1694377559000}, {'name': '2.1.3', 'ts': 1695300789000}, {'name': '2.1.2', 'ts': 1694496299000}]"
org.formix:dsx,org.formix:dsx:0.10.0,0.10.0,1440100600000,0,3,2,https://github.com/formix/dsx.git,formix,dsx,https://api.github.com/repos/formix/dsx/languages,Java,True,"[{'name': '0.10.0', 'ts': 1440100600000}]"
me.geso:tinyorm,me.geso:tinyorm:1.14.5,1.14.5,1584975164000,0,13,7,http://github.com/tokuhirom/tinyorm,tokuhirom,tinyorm,https://api.github.com/repos/tokuhirom/tinyorm/languages,Java,True,"[{'name': '1.14.3', 'ts': 1582607638000}, {'name': '1.14.2', 'ts': 1582019431000}, {'name': '1.14.0', 'ts': 1578585199000}, {'name': '1.14.4', 'ts': 1583298306000}, {'name': '1.14.5', 'ts': 1584975164000}, {'name': '1.13.0', 'ts': 1490854273000}, {'name': '1.10.0', 'ts': 1443091243000}, {'name': '1.12.0', 'ts': 1481000057000}, {'name': '1.11.0', 'ts': 1473150838000}, {'name': '1.11.1', 'ts': 1475809767000}, {'name': '1.11.0.rc6', 'ts': 1471502782000}, {'name': '1.11.0.rc4', 'ts': 1471257157000}, {'name': '1.11.0.rc3', 'ts': 1471245662000}, {'name': '1.11.0.rc5', 'ts': 1471263991000}, {'name': '1.11.0.rc1', 'ts': 1470997868000}, {'name': '1.11.0.rc2', 'ts': 1471242642000}, {'name': '1.11.0.rc7', 'ts': 1471507857000}, {'name': '0.28.8', 'ts': 1414640920000}, {'name': '0.30.0', 'ts': 1418524796000}, {'name': '0.32.0', 'ts': 1422422850000}, {'name': '0.31.0', 'ts': 1419466723000}, {'name': '0.33.0', 'ts': 1424151156000}, {'name': '1.1.0', 'ts': 1429075563000}, {'name': '1.0.0', 'ts': 1424158324000}, {'name': '1.0.1', 'ts': 1424661625000}, {'name': '1.3.0', 'ts': 1429498591000}, {'name': '1.2.0', 'ts': 1429235432000}, {'name': '1.5.0', 'ts': 1431059157000}, {'name': '1.5.1', 'ts': 1431416877000}, {'name': '1.4.0', 'ts': 1430098995000}, {'name': '1.7.2', 'ts': 1434421897000}, {'name': '1.7.0', 'ts': 1434348066000}, {'name': '1.6.0', 'ts': 1433660991000}, {'name': '1.9.0', 'ts': 1437627515000}, {'name': '1.8.0', 'ts': 1435826464000}]"
net.pwall.util:date-output,net.pwall.util:date-output:1.3,1.3,1701473135000,7,2,1,https://github.com/pwall567/date-output.git,pwall567,date-output,https://api.github.com/repos/pwall567/date-output/languages,Java,True,"[{'name': '1.3', 'ts': 1701473135000}, {'name': '1.2', 'ts': 1699520160000}, {'name': '1.1', 'ts': 1651412817000}, {'name': '1.0', 'ts': 1649593770000}]"
com.noleme:noleme-vault-squared,com.noleme:noleme-vault-squared:0.1.2,0.1.2,1670160476000,0,6,3,https://github.com/noleme/noleme-vault-squared,noleme,noleme-vault-squared,https://api.github.com/repos/noleme/noleme-vault-squared/languages,Java,True,"[{'name': '0.1.1', 'ts': 1654644188000}, {'name': '0.1.2', 'ts': 1670160476000}]"
de.focus-shift.lexoffice:java-sdk,de.focus-shift.lexoffice:java-sdk:2.0.1,2.0.1,1718720895000,0,6,5,https://github.com/focus-shift/lexoffice-java-sdk,focus-shift,lexoffice-java-sdk,https://api.github.com/repos/focus-shift/lexoffice-java-sdk/languages,Java,True,"[{'name': '2.0.0', 'ts': 1718720736000}, {'name': '2.0.1', 'ts': 1718720895000}, {'name': '1.3.0', 'ts': 1700608093000}, {'name': '1.0.1', 'ts': 1680041320000}, {'name': '1.0.0', 'ts': 1680041023000}, {'name': '0.2.3', 'ts': 1669809903000}]"
io.github.marcopotok:jpa-predicate-builder,io.github.marcopotok:jpa-predicate-builder:2.0.3,2.0.3,1675857421000,0,2,1,https://github.com/marcopotok/jpa-predicate-builder/tree/main,marcopotok,jpa-predicate-builder,https://api.github.com/repos/marcopotok/jpa-predicate-builder/languages,Java,True,"[{'name': '2.0.2', 'ts': 1675766083000}, {'name': '2.0.3', 'ts': 1675857421000}, {'name': '2.0.0', 'ts': 1662654949000}, {'name': '2.0.1', 'ts': 1663367423000}, {'name': '1.0.3', 'ts': 1675855876000}, {'name': '1.0.2', 'ts': 1675764674000}, {'name': '1.0.1', 'ts': 1663178500000}, {'name': '1.0.0', 'ts': 1662645142000}]"
com.github.jcustenborder.kafka.connect:kafka-connect-transform-cef,com.github.jcustenborder.kafka.connect:kafka-connect-transform-cef:0.1.0.7,0.1.0.7,1509768935000,0,11,4,https://github.com/jcustenborder/kafka-connect-transform-cef,jcustenborder,kafka-connect-transform-cef,https://api.github.com/repos/jcustenborder/kafka-connect-transform-cef/languages,Java,True,"[{'name': '0.1.0.7', 'ts': 1509768935000}, {'name': '0.1.0.6', 'ts': 1509768019000}, {'name': '0.1.0.5', 'ts': 1500430955000}]"
org.agmip.translators.ace:translator-core,org.agmip.translators.ace:translator-core:2.0,2.0,1431442381000,0,1,1,https://github.com/agmip/translator-core,agmip,translator-core,https://api.github.com/repos/agmip/translator-core/languages,Java,True,"[{'name': '2.0', 'ts': 1431442381000}]"
com.github.yiyingcanfeng:shiro-redis,com.github.yiyingcanfeng:shiro-redis:3.5,3.5,1612277022000,0,11,5,https://github.com/yiyingcanfeng/shiro-redis.git,yiyingcanfeng,shiro-redis,https://api.github.com/repos/yiyingcanfeng/shiro-redis/languages,Java,True,"[{'name': '3.5', 'ts': 1612277022000}]"
com.leandronunes85.jax-rs:etag-response-filter,com.leandronunes85.jax-rs:etag-response-filter:1.0,1.0,1459006006000,0,6,1,https://github.com/leandronunes85/etag-response-filter,leandronunes85,etag-response-filter,https://api.github.com/repos/leandronunes85/etag-response-filter/languages,Java,True,"[{'name': '1.0', 'ts': 1459006006000}]"
org.blocks4j.commons:commons-classpath,org.blocks4j.commons:commons-classpath:1.0.0,1.0.0,1439416035000,0,3,3,https://github.com/blocks4j/commons-classpath.git,blocks4j,commons-classpath,https://api.github.com/repos/blocks4j/commons-classpath/languages,Java,True,"[{'name': '1.0.0', 'ts': 1439416035000}]"
org.kevoree.modeling.plugin:rocksdb,org.kevoree.modeling.plugin:rocksdb:4.27.0,4.27.0,1449745642000,0,3,2,http://github.com/kevoree-modeling/plugin_rocksdb.git,kevoree-modeling,plugin_rocksdb,https://api.github.com/repos/kevoree-modeling/plugin_rocksdb/languages,Java,True,"[{'name': '4.27.0', 'ts': 1449745642000}]"
com.giladam:kafka-jackson-serde,com.giladam:kafka-jackson-serde:1.0.0,1.0.0,1525235091000,0,9,1,https://github.com/giladam/kafka-jackson-serde.git,giladam,kafka-jackson-serde,https://api.github.com/repos/giladam/kafka-jackson-serde/languages,Java,True,"[{'name': '1.0.0', 'ts': 1525235091000}]"
br.com.senior:seniorx-http-camel-api,br.com.senior:seniorx-http-camel-api:1.3.0,1.3.0,1652805240000,0,12,10,https://github.com/dev-senior-com-br/seniorx-http-camel-api.git,dev-senior-com-br,seniorx-http-camel-api,https://api.github.com/repos/dev-senior-com-br/seniorx-http-camel-api/languages,Java,True,"[{'name': '0.0.5-alpha', 'ts': 1642509343000}, {'name': '0.0.21-alpha', 'ts': 1643715357000}, {'name': '0.0.12-alpha', 'ts': 1643195489000}, {'name': '0.0.4-alpha', 'ts': 1642504644000}, {'name': '0.0.20-alpha', 'ts': 1643711226000}, {'name': '0.0.11-alpha', 'ts': 1643026808000}, {'name': '0.0.3-alpha', 'ts': 1642501700000}, {'name': '1.3.0-alpha-0', 'ts': 1652717553000}, {'name': '0.0.29-alpha', 'ts': 1646832872000}, {'name': '0.0.10-alpha', 'ts': 1642779242000}, {'name': '0.0.2-alpha', 'ts': 1642423744000}, {'name': '1.2.0-alpha-3', 'ts': 1652437910000}, {'name': '1.2.0-alpha-2', 'ts': 1652293100000}, {'name': '1.2.0-alpha-1', 'ts': 1652288768000}, {'name': '1.2.0-alpha-0', 'ts': 1652270730000}, {'name': '0.0.19-alpha', 'ts': 1643643642000}, {'name': '0.0.1-alpha', 'ts': 1642161287000}, {'name': '0.0.27-alpha', 'ts': 1645782600000}, {'name': '0.0.18-alpha', 'ts': 1643628208000}, {'name': '0.0.26-alpha', 'ts': 1643806484000}, {'name': '0.0.17-alpha', 'ts': 1643382568000}, {'name': '0.0.9-alpha', 'ts': 1642776828000}, {'name': '0.0.25-alhpa', 'ts': 1643801332000}, {'name': '0.0.16-alpha', 'ts': 1643378315000}, {'name': '0.0.8-alpha', 'ts': 1642773515000}, {'name': '0.0.24-alpha', 'ts': 1643726932000}, {'name': '0.0.15-alpha', 'ts': 1643373984000}, {'name': '0.0.7-alpha', 'ts': 1642769610000}, {'name': '0.0.23-alpha', 'ts': 1643722350000}, {'name': '0.0.14-alpha', 'ts': 1643371568000}, {'name': '0.0.6-alpha', 'ts': 1642514460000}, {'name': '0.0.22-alpha', 'ts': 1643716798000}, {'name': '1.3.0', 'ts': 1652805240000}, {'name': '1.1.0', 'ts': 1649071476000}, {'name': '1.2.0', 'ts': 1652441501000}, {'name': '1.0.0', 'ts': 1647010853000}, {'name': '0.0.13-alpha', 'ts': 1643198824000}]"
com.datasqrl:sqrl-errors,com.datasqrl:sqrl-errors:0.5.4,0.5.4,1724802965000,1,3,1,https://github.com/DataSQRL/sqrl,DataSQRL,sqrl,https://api.github.com/repos/DataSQRL/sqrl/languages,Java,True,"[{'name': '0.5.3', 'ts': 1721807638000}, {'name': '0.5.4', 'ts': 1724802965000}, {'name': '0.5.1', 'ts': 1717550962000}, {'name': '0.5.2', 'ts': 1718082385000}, {'name': '0.5.0', 'ts': 1716404560000}, {'name': '0.5.0-RC4', 'ts': 1715711035000}, {'name': '0.5.0-RC3', 'ts': 1715567048000}]"
uk.co.rgordon:oj-ssh,uk.co.rgordon:oj-ssh:1.6.0,1.6.0,1674342182000,0,12,4,https://github.com/robjg/oj-ssh,robjg,oj-ssh,https://api.github.com/repos/robjg/oj-ssh/languages,Java,True,"[{'name': '1.6.0', 'ts': 1674342182000}]"
com.avides.xml:sax-xom-parser,com.avides.xml:sax-xom-parser:2.1.0,2.1.0,1597751854000,0,7,1,https://github.com/avides/sax-xom-parser,avides,sax-xom-parser,https://api.github.com/repos/avides/sax-xom-parser/languages,Java,True,"[{'name': '1.0.0-RELEASE', 'ts': 1543937991000}, {'name': '2.1.0', 'ts': 1597751854000}, {'name': '2.0.0', 'ts': 1573718418000}, {'name': '2.0.1', 'ts': 1579978330000}]"
com.microsoft.azure.network.v2019_02_01:azure-mgmt-network,com.microsoft.azure.network.v2019_02_01:azure-mgmt-network:1.0.0-beta,1.0.0-beta,1556147688000,0,6,2,scm:git:https://github.com/Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,https://api.github.com/repos/Azure/azure-sdk-for-java/languages,Java,True,"[{'name': '1.0.0-beta', 'ts': 1556147688000}]"
org.cryptomator:integrations-win,org.cryptomator:integrations-win:1.3.0-beta1,1.3.0-beta1,1723124587000,0,7,4,git@github.com:cryptomator/integrations-win.git,cryptomator,integrations-win,https://api.github.com/repos/cryptomator/integrations-win/languages,Java,True,"[{'name': '1.3.0-beta1', 'ts': 1723124587000}, {'name': '1.2.5', 'ts': 1707214261000}, {'name': '1.2.4', 'ts': 1697715369000}, {'name': '1.2.0-beta3', 'ts': 1676109447000}, {'name': '1.2.0-beta2', 'ts': 1675417410000}, {'name': '1.2.0-beta1', 'ts': 1673873353000}, {'name': '1.0.0-rc1', 'ts': 1632739800000}, {'name': '1.2.0', 'ts': 1676983726000}, {'name': '1.2.3', 'ts': 1695119011000}, {'name': '1.2.1', 'ts': 1677064016000}, {'name': '1.2.2', 'ts': 1690902722000}, {'name': '1.1.0', 'ts': 1651063692000}, {'name': '1.1.1', 'ts': 1654591140000}, {'name': '1.1.2', 'ts': 1657532996000}, {'name': '1.0.0', 'ts': 1634639503000}, {'name': '1.1.0-beta2', 'ts': 1649825984000}, {'name': '1.1.0-beta1', 'ts': 1646665255000}, {'name': '1.0.0-beta2', 'ts': 1613582528000}]"
io.probedock.maven.plugins:probedock-uid-maven-plugin,io.probedock.maven.plugins:probedock-uid-maven-plugin:0.0.1,0.0.1,1459513536000,0,4,3,git@github.com:probedock/probedock-uid-maven-plugin.git,probedock,probedock-uid-maven-plugin,https://api.github.com/repos/probedock/probedock-uid-maven-plugin/languages,Java,True,"[{'name': '0.0.1', 'ts': 1459513536000}]"
org.jboss.shrinkwrap.container:shrinkwrap-container-mobicents-13,org.jboss.shrinkwrap.container:shrinkwrap-container-mobicents-13:1.0.0-beta-1,1.0.0-beta-1,1305312686000,0,20,3,https://github.com/shrinkwrap/shrinkwrap-container-mobicents-13,shrinkwrap,shrinkwrap-container-mobicents-13,https://api.github.com/repos/shrinkwrap/shrinkwrap-container-mobicents-13/languages,Java,True,"[{'name': '1.0.0-beta-1', 'ts': 1305312686000}]"
io.github.alikian:locastack-loader,io.github.alikian:locastack-loader:1.0.19,1.0.19,1691780587000,0,11,10,https://github.com/alikian/localstack-loader,alikian,localstack-loader,https://api.github.com/repos/alikian/localstack-loader/languages,Java,True,"[{'name': '1.0.19', 'ts': 1691780587000}]"
